"","log_e[1]","log_e[2]","log_e[3]","log_b[1]","log_b[2]","log_b[3]","e[1]","e[2]","e[3]","b[1]","b[2]","b[3]","lp__"
"1",3.18538293164446,3.47931874003623,3.66441357850629,0.573613347970133,0.415070152971382,0.85427276948088,24.1765445974677,32.4376160975925,39.0332395195901,1.77466797300882,1.51447698202581,2.34966501099167,-137.923083311175
"2",3.23714443255005,3.56940033122928,3.72791238215005,0.695032341656067,0.65609464457874,0.750261250977839,25.4609124880047,35.495301344527,41.5921888725557,2.00377387825884,1.92725101801517,2.11755315718821,-137.028516902471
"3",3.39137825063616,3.43150136390585,3.79665894976747,0.757009708031101,0.612972608354782,0.821429799479873,29.7068675772548,30.9230346434784,44.5520848039262,2.13189170083376,1.8459104199916,2.27374851894721,-137.222378972415
"4",3.57949206313784,3.6196804859101,3.78307927246386,0.717930148037448,0.606824125566941,0.621250963681819,35.8553239801912,37.3256398487311,43.9511712098264,2.05018523588698,1.83459569139838,1.86125494844818,-139.113411381412
"5",2.88426878920299,3.40431195705913,3.87343734209032,0.468114583879592,0.351595276514399,0.807082899768504,17.8904810986662,30.0935829217915,48.1074640145328,1.59698038041132,1.42133316038403,2.24136016873198,-142.147239731887
"6",3.5389088908855,3.40039705980362,3.76271494232947,1.0620241859658,0.516944911308005,0.965638991149538,34.4293325304824,29.9759999494075,43.0651869063098,2.89221945811387,1.67689674771778,2.62646540853375,-142.046878934497
"7",3.4800129027133,3.32937476226441,3.73964842875122,1.07658380385922,0.562043333755705,0.895690550619474,32.4601408970535,27.9208790574553,42.0831923234236,2.93463711138578,1.75425336571683,2.44902638236059,-141.66264587645
"8",3.05842988772803,3.62330647482485,3.70306045121052,0.481195259015996,0.313750446611872,0.772071426329898,21.2940967779496,37.4612278768451,40.5712809770849,1.6180071845503,1.3685481680972,2.16424468724058,-139.832329029707
"9",3.19466857388799,3.57802219907187,3.77085746741017,0.692556349081382,0.175531317966862,0.882408458727755,24.4020848638332,35.8026602416488,43.4172777798625,1.99881868605597,1.19187931530366,2.41671325689486,-139.623863064041
"10",3.19736624352953,3.54190190626301,3.73012537519558,0.909800726165302,0.478810302090691,1.05237497218787,24.4680024993871,34.5325344175596,41.6843340179566,2.48382752222998,1.6141529050825,2.86444602565559,-139.440302083568
"11",3.51671014880703,3.71649169737149,3.73238688964066,0.789493268133025,0.605507050073235,0.493073786472363,33.6734653477146,41.1198797745306,41.7787104180439,2.20228017791436,1.83218098089946,1.63734133057291,-139.981298224391
"12",3.13668478809409,3.31817759686925,3.78745266034433,0.589728210209316,0.37901867939879,1.04408707422026,23.0273994670785,27.6099881533021,44.1438076592459,1.80349817638804,1.46085032329434,2.84080389636871,-140.302621932865
"13",3.31752634259464,3.5091701624414,3.69165195917307,0.689614229949422,0.338666134769801,0.755816651862624,27.5920128843662,33.4205226686291,40.1110540802277,1.99294656583282,1.40307482910565,2.12934975093558,-137.211712957315
"14",3.34129028036656,3.48695148498083,3.71758139736321,0.739604476814477,0.393613934561543,0.751266271954179,28.2555607905959,32.6861514447205,41.1647125298706,2.09510668732401,1.48232816252061,2.11968241232351,-136.769271448885
"15",3.48253418579255,3.69021540821106,3.63291950507339,0.804889412144591,0.4480397050078,0.694355088031894,32.5420853602325,40.0534738752533,37.8230802559346,2.23644916102751,1.5652408423196,2.002417274572,-138.490546405778
"16",3.11536059695425,3.58140811125064,3.66102145915435,0.825355435917244,0.669998888598637,0.738852667086844,22.5415573050377,35.9240903648497,38.9010584262142,2.2826919718696,1.95423514869512,2.09353215768356,-138.55478624547
"17",3.41733331928533,3.81265338482838,4.04022260133361,0.585383259870966,0.213722153162759,0.636061975076005,30.4880047474017,45.2703994361978,56.8389938331771,1.79567906550172,1.23827855521199,1.88902717640097,-142.86728117454
"18",3.17951472723493,3.20516749043372,3.77138542822371,0.730467512496818,0.274604652117363,0.61668114714182,24.0350871484002,24.6596299226979,43.440206453349,2.0760509605985,1.31601029012617,1.85276875973063,-140.063550317108
"19",3.35007770628019,3.52832324569546,3.84630017987038,0.628411698117749,0.682786260300327,1.04301463523408,28.5049485712297,34.0667980482212,46.8195185902274,1.87463073392059,1.97938513836405,2.83775894057467,-139.354750887086
"20",3.22295710242126,3.54769785613019,3.66781198598194,0.858621383277055,0.399508642417812,0.431987591418729,25.1022404327013,34.7332644043735,39.1661160289493,2.3599050455156,1.49109185832261,1.54031600190625,-139.300842203273
"21",3.24803152852686,3.56136380544882,3.61225226483601,0.96462635828364,0.499107243002245,0.835781034645311,25.7396223032486,35.2111856210055,37.0494039849234,2.62380710950756,1.64725002008072,2.30661489107848,-138.683369793868
"22",3.33266876040099,3.8031285759872,3.68442135317037,0.572781642974562,0.611439187392119,0.626000824847565,28.0130020241848,44.8412545413501,39.8220728655072,1.77319258641844,1.84308203136781,1.87011668038464,-139.347649791847
"23",3.13597073602797,3.22474762719432,3.83260906763361,0.819149103583752,0.393343456464774,0.902691355007736,23.0109625740089,25.1472268787095,46.1828754275176,2.26856869907347,1.48192727943791,2.46623169223853,-140.018430272202
